@RELATION relevance
@ATTRIBUTE tweet STRING
@ATTRIBUTE class 	{1, 0}
@DATA
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Assist en doelpunt dus @MemphisDepay22 is verkocht #ausned 2-3 #psv",1
"@bashoogland #goalhollandal. Wauw, wat een debuut voor Depay. Schiet gewoon de 2-3 erin. Top! #ausned",1
"Depay heeft mn tweet gelezen. Kan niet anders. Graag gedaan Nederland! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Oké en nu een tegendoelpunt. #ausned",0
"Wat een zwabbergoal. Maar ooooo geniaal!!! Hopsakee!! Gogogogogo #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Depay met een heerlijk WK-debuut. Assist en goal. #ausned",1
"RT @433LIVE: '67 | Na een kans voor Australië is het aan de andere kant raak! Depay met een heerlijk doelpunt. #ausned http://t.co/bxJBdvbY…",1
"RT @OzcanAkyol: Als iemand dat doelpunt verdiende, dan was het wel Depay. Wat een held. #ausned",1
"ff prutsen van de australiers kans missen en doelpunt tegen",0
"Heerlijk doelpunt van een van Nederlands grootste talenten @MemphisDepay22 #ausned",1
"Owwww nippertje hoor #ausned en dan de goal van #NED : langs ene kant gebeurt er iets en dan ook aan andere kant",1
"Zit ik op twitter te kijken mis ik derde NL goal! #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"“@Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned”",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Wat een doelpunt!!!! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Wat een goal #depay #ausned",1
"RT @433LIVE: '67 | Na een kans voor Australië is het aan de andere kant raak! Depay met een heerlijk doelpunt. #ausned http://t.co/bxJBdvbY…",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Bigphe98: Depay maakt een goal voor DEPAYsbas #twelftal #ausned",1
"Frankie Grandel op goal bij australie zie k 😭😂",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Ik zat nog bij te komen van die bijna goal, is het 2-3! #ausned",1
"RT @DreAPhi: Oh wat komt deze goal gelegen! #ausned #WorldCup2014 #wk2014",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"ik was dom dacht dat het goal voor australie was i.p.v nederland oeps",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"3-2 voor Nederland!!!! Depay maakt een geweldige goal van afstand. http://t.co/Hl0bPMXuyI #ausned #wk2014",1
"Goalllll nr 3!!! @bashoogland #ausned #goalHOLLANDAL !!!!! Er worden nu al 9 #Landal huisjes verloot!!",1
"Wat een goal van @MemphisDepay22!! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Eerst een grote kans van australie, en dan het doelpunt van nederland.",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"#wk2014 Dit kan toch niet, eerst haast een doelpunt voor Australië, en dan toch 3-2 voor Nederland bij #ausned",1
"Wat een goal, wat een debuut! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Elke keer dat ik shit praat over nederland maken ze een doelpunt bye laat me met rust",0
"In de favela's van Tilburg nu vuurwerk bij ieder doelpunt van Nederland. #ausned",0
"Elke keer wanneer mn neefje wegloopt scoort NL. Ik heb m opgesloten. En aan de ketting gelegd. #wegermee. #ausned #NED",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Wat een krankzinnige #Broerse-goal was dat zeg!! #ausned",1
"Wauw, wat een goal weer #ausned",1
"#depay met een briljante goal, net na een bijna 3-2 voor Australië. #krankzinnigewedstrijd #ausned",1
"Kantje boord voor australie, heeeel slecht verdedigt door nl maar doelpunt maakt het goed !",1
"WHAAAAAHAAA! Mooie goal Memphis! #ausned",1
"Zo doen we dat! Mooie goal depay ⚽ #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Mooi doelpunt #ausned Wordt het toch aantrekkelijk en spannend.",1
"Inmiddels doof geworden. Roberts 'JAAAA!!!' galmt nog in mijn oortje #ausned nou nog een paar goaltjes? Geeeeen probleem☺️☺️☺️",0
"@JessieS86 geloof dat ze Spaanse pepers hebben gevonden !!! #goalllllllllll 2-3 #ausned",1
"Een zondagsdoelpunt op een woensdag... Ik had het niet beter kunnen zeggen Eddy ! #ausned #wk14",0
"Ja.. een mooi doelpuntje! Gegund! #ausned 2 - 3",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Mooie goal #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"“@Little_Unicornx: Woohaaa de hele buurt word gek!! Heeft nederland een goal?” Jaaaa",0
"#schiedam west #3117 is wel erg stil bij goals nederland. Maar ja wat wil je als er bijna alleen maar oostblokkers wonen :-/",0
"Sta ik t #roodwitblauw van mijn gezicht te poetsen wordt t 3-2 #ausned",0
"Sta ik t #roodwitblauw van mijn gezicht te poetsen wordt t 3-2 #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Mooi doelpunt #ausned #nedaus",1
"Het is weer een rare en opmerkelijke wedstrijd net als 5 dagen geleden #ausned #nos",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @433LIVE: '67 | Na een kans voor Australië is het aan de andere kant raak! Depay met een heerlijk doelpunt. #ausned http://t.co/bxJBdvbY…",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Het verdedigen Bij de goal van VP was dubieus maar deze van #depay! #matchfixing ?? #ausned",0
"Ik zeg schiet maar op de goal #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Wowwwwww het helpt echt!!! Haha!😜😜😜😜#wk2014 #ausned extra #oranje #goalhollandal",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @HartvNL: 3-2 voor Nederland!!!! Depay maakt een geweldige goal van afstand. http://t.co/Hl0bPMXuyI #ausned #wk2014",1
"RT @mike_506: Mooie goal #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Geen saaie wedstrijd:) goals, helaas 2 in de verkeerde goal #ausned",0
"jeuh. die goal van Depay komt behoorlijk uit de lucht vallen, maar hij telt. 2-3. nu de eerste minuten weer opletten #ausned",1
"Hoog gehalte volstrekt zinloze ballen, niettemin een goal #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"geweldige goal! 3-2 voor nederland",1
"RT @433LIVE: '67 | Na een kans voor Australië is het aan de andere kant raak! Depay met een heerlijk doelpunt. #ausned http://t.co/bxJBdvbY…",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Let maar op australie gaat zo een goal maken",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @OzcanAkyol: Als iemand dat doelpunt verdiende, dan was het wel Depay. Wat een held. #ausned",1
"Ehm terwijl ik het andereberichtje typ was het ineens 3-2.. #ausned #wk2014 #goalhollandal",0
"RT @brigittenijman: JAAAAAAAAAAAAAAAAA! #ausned #wk2014 wat een doelpunt!!!!!!",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Nog een geluk dat die Skippy in de goal slechtziend is... #ausned",0
"Een idioot in de buurt die het nodig vindt om elke keer knalvuurwerk af te steken na een NL doelpunt. #ausned",0
"2-3 depay wat een goal #ausned",1
"RT @NOSsport: Robin van Persie ontvangt zijn tweede gele kaart van het WK. Hij mist sowieso het duel met Chili. #ausned",1
"Ja dit had ik dus al een half uur geleden getweet! Depay! 3-2 #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @BuddyPupke: Heeft er iemand wellicht een blindengeleidehond die Algerijns verstaat? #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"ik weet wel wie groen kaartje op fifa krijgt voor nederland",0
"Die Leckie staat dus óók in de goal bij de Aussies! #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Wat een commentaar o/d @NOS! De rode loper naar 1/8e finales ligt hier ergens o/h veld maar moet nog gevonden worden! Daar ligt ie! #ausned",0
"Geen slechte goal. Mag ik dat zeggen ? #ausned",1
"Welk een doelpuntenfestijn!! #ausned",0
"Door dat dramatische spel doet het doelpunt van Oranje me weinig. Niet eerder gehad #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Dit zijn weeral een stuk of twee goals die onze #courtois zou gepakt hebben #ausned",0
"Weer en wereldgoal van die Hollanders! #ausned arme Ryan #clubsuporter",1
"RT @EllJansen: Elke keer wanneer mn neefje wegloopt scoort NL. Ik heb m opgesloten. En aan de ketting gelegd. #wegermee. #ausned #NED",0
"RT @eddyjansen: Wat een goal van @MemphisDepay22!! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Wat een debuut!! @MemphisDepay22 geweldig doelpunt en super mooie pases!! #ausned #wk2014",1
"Vind Jasper best lief, wilde ik tikken, was even afgeleid: wat een lekkere goal zeg! 2-3 #ausned #wk2014",1
"De enige die weer moet bitchen op die goal.. Is Jeroen grueter. Want de keeper had 'm moeten hebben. Bek Houden homo!!! #ausned",0
"RT @hsenden: jeuh. die goal van Depay komt behoorlijk uit de lucht vallen, maar hij telt. 2-3. nu de eerste minuten weer opletten #ausned",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Nu kunnen de 4&5 er ook wel in! :-D #ausned #goalHOLLANDAL",0
"@marc_schubert jaa net paar seconde geleden 😂 maar australie heeft al best veel kansen gehadd",0
"Oh. Mijn. God!! En dat is voor die kams van Aus en de goal van van Persie. #ausned",0
"Geweldig, wat een mooie goal #ausned. Nog eentje please!!",1
"Hij valt niwt in het goal van nederland, dan moet hij in het goal van australie vallen. Als je dit niet snapt ben je voetbal fan voor het WK",0
"@dioneeexxx 2-3 dione beetje jammer dit dat je het goal voor australie telt hahahaha",1
"RT @MONEYWARA: Elke keer dat ik shit praat over nederland maken ze een doelpunt bye laat me met rust",0
"RT @FranticTweeter: Welk een doelpuntenfestijn!! #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Wie heeft de gif'jes van Kluivert tijdens doelpunten? Meest enthousiaste Nederlander in de dug-out. #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Persbusse: Wat een krankzinnige #Broerse-goal was dat zeg!! #ausned",1
"En dan moet de goal komen van een debutant. Ongelofelijke wedstrijd! Nu billen knijpend het restant. #ausned",0
"Ga ik even koffie maken, valt er een doelpunt. Moet ik vaker doen? #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Haha die Kluivert neus voor de goal forever! #ausned",0
"@bashoogland #memphis krijgt toch ook wel n weekendje #ausned #goalHOLLANDAL",0
"Nederland: 9 schoten, 5 op doel, 3 goals. Hoogst efficiënt weer. #ausned",0
"Al 11 doelpunten in 160 minuten: niet slecht! :P #ausned #worldcup2014 #AUS #NED",0
"“@AntonieVanVugt: "@hetisesmee: heel mooi goal, wel jammer." goed nederlands ;)” 😁😂",0
"Wat een fijne doelpuntrijke wedstrijd #ausned",0
"Wooooow wat gebeurt hier. Wat een wereldgoal #depay #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @HartvNL: 3-2 voor Nederland!!!! Depay maakt een geweldige goal van afstand. http://t.co/Hl0bPMXuyI #ausned #wk2014",0
""@ChantalKonijn: Zo doen we dat! Mooie goal depay ⚽ #ausned"",1
"RT @NLFireworks: @DutchVuurwerk1 Sorry maar australie zijn goal was beest, die van cahil :0",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"“@Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned”",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Catenaccio: Nederland: 9 schoten, 5 op doel, 3 goals. Hoogst efficiënt weer. #ausned",0
"RT @EllJansen: Elke keer wanneer mn neefje wegloopt scoort NL. Ik heb m opgesloten. En aan de ketting gelegd. #wegermee. #ausned #NED",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Wat een invalbeurt van Memphis. Weer een paar miljoen erbij #psv HEEERRRLIJKE 3e #goalHOLLANDAL #ausned #wk2014",0
"RT @TEAMbrands: Het is een doelpunt! #TEAMjuicht #WK2014 #ausned http://t.co/QPpiimqR4e",1
"Cahill eindelijk van het veld #roodverdiend #ausned",0
"Pff nu had ik echt iets van Robben verwacht ipv Depay maar evengoed prachtgoal! #ausned",0
"RT @EllJansen: Elke keer wanneer mn neefje wegloopt scoort NL. Ik heb m opgesloten. En aan de ketting gelegd. #wegermee. #ausned #NED",0
"#ausned Kijk ik 2 sec.niet,doelpunt Ned.2-3.Nog eentje ajb!!!!",0
"RT @OzcanAkyol: Als iemand dat doelpunt verdiende, dan was het wel Depay. Wat een held. #ausned",1
"Geen systeem is ook een systeem. Nog drie goaltjes en dan hebben we het er niet meer over. #ausned",0
"Stem bijna kwijt. Ik ga voor helemaal: nog twee goals erbij oranje! #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Het echte Leckie staat dus in de goal bij de Aussies! #ausned",0
"Kijk eens wat een goals. En we hebben nog dik 20 minuten. Propere match, nu toch. #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
""@Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned"",1
"RT @Catenaccio: Nederland: 9 schoten, 5 op doel, 3 goals. Hoogst efficiënt weer. #ausned",0
"Derde doelpunt, derde #goalHOLLANDAL voor @bashoogland #ausned #wk2014",0
"Wat een aparte goal weer, velen gaan voor dat afstandsschot waar keepers structureel misgrijpen....weer een WK zwabberbal? #ausned",0
"Bij elke kk goal van nederland hoor ik hier mensen schreeuwen en een yell en fanfare.",0
"Juist! "Alle ballen op Depay!" #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"@MemphisDepay22 het is je zo gegund deze goal! Top! #ausned",1
"Depay lekkere goal hoor #ausned",1
"RT @Catenaccio: Nederland: 9 schoten, 5 op doel, 3 goals. Hoogst efficiënt weer. #ausned",0
"#winning #ausned fantastische goal @memphisdepay22 @LouisfromGaal wij van #werkenbijpwc weten wel welke wedstrijd we sponsored!",0
"Heb mooi interview met #Depay gezien bij John de Mol. Wat gun ik het uitgerekend hem dat hij dit prachtige doelpunt maakt. #ausned 3-1",0
"Memphis! Nu maar eens geen tegendoelpunt krijgen en er nog 1 maken. #ausned #wk2014",0
"RT @Catenaccio: Nederland: 9 schoten, 5 op doel, 3 goals. Hoogst efficiënt weer. #ausned",0
"En daar was hij weer...de piek! En...een goal! Hup Holland Hup! Spannend: http://t.co/SWi4mrtN5f #ausned #wk2014 http://t.co/ur75e7ysvJ",1
"Heerlijk buiten zitten zonder tv. We horen de doelpunten wel. #nederland Australië http://t.co/3o8qSTKfFy",0
"RT @FCBroekman: Ja.. een mooi doelpuntje! Gegund! #ausned 2 - 3",1
"Verdorie, dat is nu al de derde goal van Ned die ik mis. #plasjedoen #koffiezetten #ausned",0
"Nog 3! "@mrsjamieli: De regel luidt: na penalty voor tegenpartij volgen 5 goals voor Oranje. Regels zijn regels. #ausned"",0
"#MemphisDepay #assist en #goal Prachtig! Denk niet dat hij volgend seizoen bij #PSV speelt #ausned #wk2014",0
"Wat een goal van @MemphisDepay22!! #ausned #eerstegoalinOranje",1
"Mensen die paar min geleden tweette "doei nederland" waar zijn jullie nu? He ?",0
"Wat een geweldige mooie doelpunt van @MemphisDepay22 2-3 #wkvoetbal #Brazilië #wkbrazil #ausned #WK2014",1
"Mooie goal #ausned",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Wat een blunder van australie? En mooie goal nederland",1
"Wat een blunder van australie? En mooie goal nederland",1
"RT @KoenG: In de favela's van Tilburg nu vuurwerk bij ieder doelpunt van Nederland. #ausned",0
"Dit is wel het beeld van dit Nederlands elftal. Mindere verdediging (dus tegengoals) en super aanvallers (dus goals). Wen r maar aan #ausned",0
""@RGzeroone: Mensen die paar min geleden tweette "doei nederland" waar zijn jullie nu? He ?"",0
"Dus dan maar goal voor nederland 2-3 #ausned",0
"RT @mrsjamieli: De regel luidt: na penalty voor tegenpartij volgen 5 goals voor Oranje. Regels zijn regels. #ausned",0
"Als er net zoveel doelpunten vallen als bij #spaned dan kan het dus ook gelijk eindigen #ausned",0
"heb nog een geruchtje gehoord over de zus van de scheidsrechter en haar bron van inkomsten, toch ook weer goed voor een doelpuntje. #ausned",0
"11 doelpunten in 2 wedstrijden... Gaat het?!? #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Bij elke goal van nederland schreeuwt mijn buren als een schaap , kk irritant",0
"Laten we beide landen even bedanken om het doelpuntengemiddelde weer omhoog te krikken. #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @PSVWHUFC: Het echte Leckie staat dus in de goal bij de Aussies! #ausned",0
"Nagelbijtende kinderen op de bank jongste gaat naar buiten om te toeteren bij nl doelpunt toch al 3x nu hoe vaak nog #ausned",0
"Nog 2 goals er bij en heel Nederland roept weer dat we zo goed zijn . NOT. #ausned",0
"“@lauratr_: "@RGzeroone: Mensen die paar min geleden tweette "doei nederland" waar zijn jullie nu? He ?"”",0
"Depay krijgt er vast weer een plakplaatje op z'n arm bij na deze goal. #ausned",0
"RT @OzcanAkyol: Als iemand dat doelpunt verdiende, dan was het wel Depay. Wat een held. #ausned",1
"Wat een geweldige pot! Bekijk de goals nog eens terug en volg de rest van de wedstrijd nog live via http://t.co/zSkQqgq6Om #ausned #voetbal",0
"Woeeh komop nederland, nog een goal erbij!",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Vorige keer 14/11/5 RT @Catenaccio: Nederland: 9 schoten, 5 op doel, 3 goals. Hoogst efficiënt weer. #ausned",0
"Hoe ver gaan we nog met de goals? Wordt het nog 4-2? 5-2? #ausned",0
"Zo word je geen kampioen he Ryan. Dat heb je dit seizoen toch geleerd? #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Catenaccio: Nederland: 9 schoten, 5 op doel, 3 goals. Hoogst efficiënt weer. #ausned",0
""@OzcanAkyol: Als iemand dat doelpunt verdiende, dan was het wel Depay. Wat een held. #ausned" jij snapt het!",1
"Krankzinnige, verrassende wedstrijden WK voetbal blijven je om de oren vliegen, net als de doelpunten bij #ausned",0
"Je ziet hem denken: 'Mooie goal, maar ik Willem er ook in vanavond. Hihi.' #ausned http://t.co/OIFeM1mm1n",0
"RT @HartvNL: 3-2 voor Nederland!!!! Depay maakt een geweldige goal van afstand. http://t.co/Hl0bPMXuyI #ausned #wk2014",1
"RT @JaapFriso: Het moet een regel zijn dat je eerst over een doelpunt kunt twitteren voordat er een nieuwe valt #ausned #fifa",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Als de @NOS presentatoren nou net iets enthousiaster zijn als NL een goal maakt.. Lijkt wel of ze niet enthousiast mogen zijn :-/ #ausned",0
"Waarom staat 'jongetje' #Cillissen eigenlijk in de goal ? Doe mij #Krul maar ! #Depay is the boss :-) #ausned",0
"Bij de achterburen vallen de doelpunten eerder dan bij ons. Alsof ze telkens de uitslag een beetje verklappen. #ausned",0
"Willen we meer of minder doelpunten Nederland... #ausned",0
"2-3!!! Gelukkig gaat het al iets beter, maar was net bijna dure fout gemaakt. Slechte actie Van Persie > geel. #ausned",0
"Lekker nederland",0
"Leuke invalbeurt wel van Memphis #Depay... Al 'n goal én een assist. Al gaat #Ryan uiteraard niet vrijuit bij de 2-3... #ausned #wk2014",0
"Waarom wilde die Aussie ook per se een goal binnenborstkassen? Weddenschap of zo? #ausned",0
"@bashoogland #goalHOLLANDAL 2-3 #ausned Vanuit Mont Royal Kröv wordt ook volop genoten van deze wedstrijd!",1
"Kom op Nederland! Poep nog een goal! #ausned",0
"RT @Catenaccio: Nederland: 9 schoten, 5 op doel, 3 goals. Hoogst efficiënt weer. #ausned",0
"RT @EllJansen: Elke keer wanneer mn neefje wegloopt scoort NL. Ik heb m opgesloten. En aan de ketting gelegd. #wegermee. #ausned #NED",0
"Doelpunten weggeven en doelpunten maken. Dat is gewoon #totaalvoetbal natuurlijk. #ausned",0
"Ik heb t 3e doelpunt gemist omdat mijn kat plat op zijn bek ging #ausned",0
"Oei oei , zouden ze Ryan nog willen in Real na dat derde doelpunt ? #ausned",0
"RT @stolliebollie: Je ziet hem denken: 'Mooie goal, maar ik Willem er ook in vanavond. Hihi.' #ausned http://t.co/OIFeM1mm1n",0
"Kom op, stop eens met die duffe passen en maak de goal zelf als je de kans hebt #wk2014 #nederlandselftal #zelfdoen",0
"Trendingnews: #oranje #australie | #irak #luchtaanvallen | #ombudsman #gelekt | #staat #dreigen | #kenia #aanvallen http://t.co/PVzadrYwJF",0
"Maar Depay. Invalbeurtje hoor. Assist en goal. #ausned",0
"Iedereen onder de indruk van dat doelpunt van Cahill. #ausned http://t.co/VZTngqReDa",0
"RT @Oasendrinkwater: En daar was hij weer...de piek! En...een goal! Hup Holland Hup! Spannend: http://t.co/SWi4mrtN5f #ausned #wk2014 http:…",1
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Depay valt lekker in hoor. Assist, goal. #ausned #volgenderonde",0
"Het eerste schot van Depay op een WK is meteen een doelpunt! #ausned",1
"RT @KoenG: In de favela's van Tilburg nu vuurwerk bij ieder doelpunt van Nederland. #ausned",0
"Hou je scherm goed in de gaten voor de volgende goal van NL, ik ga nu maar ff stofzuigen ofzo. #ausned",0
"RT @Tussendelinies: Het eerste schot van Depay op een WK is meteen een doelpunt! #ausned",1
"Niet alle mensen zien tegelijk de goals: gejuich gaat als een golf door de wijk. Schotel, TV of livestream? #ausned",0
